cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400930219904,VOCABRIA 600 MG SUSP INJ LP 1,15059410.06,271,15328508809.24,62.718744444138785
3400938101942,SIKLOS 1000MG CPR 30,14950217.67,272,15343459026.91,62.77991535731097
3400930167458,ORKAMBI 150/188 MG GRLS SAC 56,14732732.86,273,15358191759.77,62.84019640086904
3400932320189,DOLIPRANE 500MG CPR 16,14698664.58,274,15372890424.35,62.90033804927958
3400931927679,STAGID 700MG CPR 100,14680547.66,275,15387570972.01,62.96040556977006
3400936395534,CREON 25000U GELULE 60,14668495.120000001,276,15402239467.13,63.02042377560211
3400927390920,MENOPUR 600 UI PDR ET SOL INJ 1,14666623.6,277,15416906090.73,63.0804343238475
3400930000922,VELMETIA 50MG/1000MG CPR 60,14566479.08,278,15431472569.81,63.14003511673864
3400936221628,FORSTEO 20 MICROG/80 MICROL SOL INJ 1,14472070.49,279,15445944640.3,63.199249623637876
3400930060797,TALTZ 80 MG SOL INJ SER 1,14420395.24,280,15460365035.54,63.258252694001506
3400949188123,"LETROZOLE BGA 2,5 MG CPR 30",14383226.24,281,15474748261.78,63.31710368218667
3400927721847,ABILIFY MAINTENA LP 300 MG SOL INJ 1,14364631.83,282,15489112893.61,63.375878588734444
3400935154958,LAMALINE GELULE 16,14337037.15,283,15503449930.76,63.43454058777736
3400941766930,XEPLION LP 150 MG SUSP INJ SER 1,14299306.709999999,284,15517749237.47,63.49304820743129
3400930044599,BENEPALI 50 MG SOL INJ SER 4,14193023.27,285,15531942260.74,63.55112095347846
3400930179567,"NORDITROPINE FLEXPRO 10 MG/1,5 ML, S 1",14146742.85,286,15546089003.59,63.60900433669387
3400927520006,STIVARGA 40 MG CPR 84,14037566.64,287,15560126570.23,63.66644101012822
3400930059845,TREVICTA 525 MG SUSP INJ SER 1,14010636.89,288,15574137207.12,63.72376749671208
3400930057827,"LONSURF 20MG/8,19MG CPR 60",13947847.13,289,15588085054.25,63.78083707018325
3400938069624,ADVAGRAF LP 1MG GELULE 30,13858247.96,290,15601943302.210001,63.83754003607925
3400930153611,CUPRIOR 150 MG CPR 72,13849918.09,291,15615793220.3,63.894208919143416
3400949605538,IZALGI 500 MG/25 MG GELULE 16,13831723.82,292,15629624944.12,63.95080335779916
3400936593435,ARANESP 300 MICROG INJ STYLO 1,13791252.709999999,293,15643416196.83,64.00723220323007
3400933929282,MIRENA 52MG DISP INTRA UTERIN 1,13717590.44,294,15657133787.27,64.06335964914817
3400921609080,"AVONEX 0,03MG/0,5ML SOL INJ STYLO 4",13699120.75,295,15670832908.02,64.11941152373826
3400930127247,PREVYMIS 480MG CPR 28,13682820.11,296,15684515728.13,64.17539670197274
3400930083161,FIASP 300U SOL INJ STYLO 5,13537878.15,297,15698053606.28,64.23078882984196
3400930122754,TREMFYA 100MG SOL INJ 1,13482251.28,298,15711535857.56,64.28595335256789
3400939730974,SIMPONI 50 MG INJ SRG 1,13418688.56,299,15724954546.12,64.34085779950685
3400930418673,FUNGIZONE 10% SUSP BUV FL 40ML 1,13351619.81,300,15738306165.93,64.39548782524516
3400926993528,BOSULIF 100 MG CPR 28,13291460.76,301,15751597626.69,64.44987170178983
3400927563119,DYMISTA 137MCG/50MCG SUSP NASALE 1,13291202.56,302,15764888829.25,64.50425452187298
3400930034378,PRALUENT 75MG SOL INJ STYLO 2,13282928.55,303,15778171757.8,64.55860348768334
3400930206195,"DOTAREM 0,5MMOL/ML SOL INJ SER + OPE 1",13196885.33,304,15791368643.13,64.61260039558687
3400936309197,MYFORTIC 360MG CPR 120,13177802.09,305,15804546445.22,64.66651922173648
3400939020228,ROTARIX SUSP BUV 1,13175228.78,306,15817721674,64.72042751882718
3400930012215,RETACRIT 40 000UI SOL INJ SER + D 1,13160728.92,307,15830882402.92,64.77427648770629
3400935137340,PRIORIX PDR ET SOL INJ 2A 1,13047300.03,308,15843929702.95,64.82766134636745
3400930093863,EMTRICITABIN TENOF TVC 200/245MG CPR 30,12985492.219999999,309,15856915195.17,64.88079330970211
3400933018023,DEPAKINE CHRONO 500 MG CPR 30,12950393.56,310,15869865588.73,64.93378166194489
3400949719242,ESOMEPRAZOLE VTS 20 MG GELULE 28,12932442.47,311,15882798031.2,64.98669656478434
3400930018941,LENVIMA 4MG GELULE 30,12855425.95,312,15895653457.15,65.03929634372648
3400930034392,PRALUENT 150MG SOL INJ STYLO 2,12854450.65,313,15908507907.8,65.09189213209181
3400927732034,KINERET 100 MG SOL INJ SER 7,12811923.56,314,15921319831.36,65.1443139149017
3400930224816,CLOPIDOGREL BGA 75MG CPR PEL 30,12769413.21,315,15934089244.57,65.1965617606502
3400926606114,KALYDECO 150 MG CPR 56,12613510.36,316,15946702754.93,65.24817170801413
3400930155097,"HYRIMOZ 40 MG, SOL INJ STYLO 2",12435661.84,317,15959138416.77,65.29905396320561
3400933449582,PERMIXON 160MG GELULE 60,12387818.6,318,15971526235.37,65.34974046106804
3400930018958,LENVIMA 10MG GELULE 30,12335601.48,319,15983861836.85,65.40021330525772
3400930030721,ODOMZO 200 MG GELULE 30,12321120.48,320,15996182957.33,65.45062689840415
3400930177006,"LORVIQUA 100 MG, COMPRIME PELLICULE 30",12295446.27,321,16008478403.6,65.50093544191817
3400930228159,SKYRIZI 150MG SOL INJ SERG 1,12294248.85,322,16020772652.45,65.55123908602027
3400939809151,VALACICLOVIR VIATRIS 500MG CPR 42,12293846.26,323,16033066498.710001,65.60154108286889
3400934615467,"DOLIPRANE 2,4% SS SUCRE SUSP BUV 1",12275662.78,324,16045342161.49,65.65176867945787
3400930202029,CEGFILA 6 MG SER SOL INJ SERINGUE 1,12208419.38,325,16057550580.87,65.70172114024125
3400930059838,TREVICTA 350 MG SUSP INJ SER 1,12191870.44,326,16069742451.31,65.75160588871472
3400935459701,SERETIDE DISKUS 250/50 MICROG PDR 60 60,12140738.39,327,16081883189.7,65.8012814232316
3400930098967,ERELZI 50MG SOL INJ STYLO 4,11974155.53,328,16093857345.23,65.85027536060454
3400930168448,"SPIRIVA RESPIMAT 2,5MCG SOL PR INHIR 1",11963961.77,329,16105821307,65.8992275887782
3400926636210,INNOVAIR NEXTHALER 100/6 MCG INH 120 1,11960419.34,330,16117781726.34,65.94816532260252
3400949718580,ESOMEPRAZOLE BGA 20 MG GELULE 28,11912806.94,331,16129694533.28,65.99690824361201
3400930246887,YUFLYMA 80 MG SOL INJ STYLO 1,11888538.82,332,16141583072.1,66.04555186820362
3400936773875,BOOSTRIXTETRA SUSP INJ 1,11804326.5,333,16153387398.6,66.09385092627262
3400939432687,FIRMAGON 80MG PDR ET SOL INJ 1,11768024.790000001,334,16165155423.39,66.14200145080189
3400930253427,DIMETHYL FUMARATE MYL 240 MG GELULE 56,11725363.85,335,16176880787.24,66.18997742210964
3400930238516,CLOPIDOGREL VIATRIS 75 MG CPR 30,11722606.17,336,16188603393.41,66.23794210998275
3400949742073,GENOTONORM 12 MG/1ML PDR SOL INJ 1,11719677.26,337,16200323070.67,66.28589481380966
3400930258125,SCEMBLIX 40MG CPR 60,11694940.950000001,338,16212018011.62,66.33374630555362
3400949718870,ESOMEPRAZOLE BGA 40MG GELULE 28,11686556.91,339,16223704568.53,66.38156349282158
3400935887559,SERESTA 10MG CPR 30,11652265.93,340,16235356834.460001,66.42924037373373
3400934142680,HUMALOG 1000 UI SOL INJ FL 1,11576514.79,341,16246933349.25,66.47660730822837
3400930020029,ICLUSIG 15 MG CPR 30,11542148.8,342,16258475498.05,66.52383362945324
3400949742134,GENOTONORM 12 MG/1ML PDR SOL INJ 5,11410423.09,343,16269885921.14,66.57052097645399
3400926762797,XALKORI 250 MG GELULE 60,11406890.91,344,16281292812.05,66.6171938710447
3400938050813,METHADONE AP-HP 40MG GELULE 7,11326929.18,345,16292619741.23,66.66353959099818
3400941557682,SAIZEN 8 MG/ML SOL INJ CART 1.5 ML 1,11227268.33,346,16303847009.56,66.70947753460105
3400937722001,APIDRA SOLOSTAR 300 U/3 ML SOL INJ 5,11210140.37,347,16315057149.93,66.75534539675246
3400930237250,BIMZELX 160MG INJ STYLO 2,11191948.03,348,16326249097.960001,66.80113882239232
3400930177662,TOUJEO 900U DOUBLESTAR STYLO 3ML 3,11114705.290000001,349,16337363803.25,66.84661619852398
3400939060668,FLUCORTAC 50MICROGRAMMES CPR 60,11075951.89,350,16348439755.14,66.89193500968229
3400933316778,DAFALGAN CODEINE 500MG/30MG CPR EFF 16,11072005.98,351,16359511761.12,66.93723767559622
3400930010624,COSENTYX 150 MG INJ STYLO 1,11059152.21,352,16370570913.33,66.98248774850674
3400930216361,COSENTYX 300 MG SOL INJ SER 1,11011766.8,353,16381582680.13,67.0275439373639
3400930085431,EZETIMIBE BGA 10MG CPR 90,11010769.87,354,16392593450,67.07259604714208
3400949916542,"LETROZOLE VIATRIS 2,5MG CPR 30",10959412.88,355,16403552862.88,67.1174380225901
3400941766879,XEPLION LP 100 MG SUSP INJ SER 1,10912255.16,356,16414465118.04,67.1620870456103
3400927610974,LIDOCAINE/PRILOCAINE BGA 5% PANS 1,10900959.04,357,16425366077.08,67.20668984897064
3400930202524,APOKINON 100 MG/20 ML SOL INJ CART 5,10871971.02,358,16436238048.1,67.25117404378003
3400930219997,ZYMAD 50000UI SOL BUV AMP 4,10862390.9,359,16447100439,67.29561904018428
3400930959695,SERESTA 50MG CPR 20,10803318.94,360,16457903757.94,67.33982233537618
3400930215616,PRALUENT 300MG SOL INJ STYLO 1,10738133.27,361,16468641891.210001,67.38375891425346
3400949413669,NIVESTIM 30 MUI SOL INJ 1,10716551.95,362,16479358443.16,67.42760719013201
3400934147425,"FEMARA 2,5MG CPR 30",10677511.33,363,16490035954.49,67.47129572583628
3400922285818,ILUVIEN 190MCG IMP INTRAVITREEN 1,10673925.62,364,16500709880.11,67.514969590105
3400937196482,LOXEN LP 50MG GELULE 180,10625550.12,365,16511335430.23,67.55844551922819
3400938764604,VALACICLOVIR BGA 500MG CPR 42,10613299.59,366,16521948729.82,67.60187132358907
3400930031162,STRENSIQ 80MG SOL INJ 12,10607462.5,367,16532556192.32,67.64527324467726
3400936118102,SOMAVERT 20MG PDR ET SOL INJ 30,10594518.06,368,16543150710.38,67.68862220177304
3400926980511,PEGASYS 90 MICROG SOL INJ SER 1,10568536.07,369,16553719246.45,67.73186484991136
3400937689021,"LACRIFLUID 0,13% COLLYRE UNIDOSE 60",10474476.82,370,16564193723.27,67.77472264143141
3400930109236,ESBRIET 801 MG CPR 84,10461649.99,371,16574655373.26,67.81752795017685
3400930000854,HUMALOG 200 UI/ML KWIKPEN SOL INJ 5,10461158.39,372,16585116531.65,67.86033124747193
3400930172056,ILUMETRI 100MG SOL INJ SER 1,10459492.57,373,16595576024.22,67.90312772883075
3400930126905,BENLYSTA 200MG SOL INJ STYLO 4,10433785.39,374,16606009809.61,67.94581902565578
3400935922601,"ARIXTRA 2,5MG/0,5ML SOL INJ 7",10249968.56,375,16616259778.17,67.98775821013064
3400930057803,"LONSURF 20MG/8,19MG CPR 20",10232384.77,376,16626492162.94,68.02962544806162
3400949719532,ESOMEPRAZOLE VTS 40 MG GELULE 28,10216929.67,377,16636709092.61,68.07142944928255
3400939355016,ZARZIO 48 MUI SOL INJ SER 5,10196982.03,378,16646906074.64,68.11315183193568
3400927887888,JANUVIA 100 MG CPR 30,10148253.15,379,16657054327.79,68.15467483353945
3400926995010,IOMERON 350 SOL INJ FL 150ML SMC 1,10107709.379999999,380,16667162037.17,68.19603194461979
3400930126684,ZEJULA 100MG GELULE 84,10084745.620000001,381,16677246782.79,68.23729509625419
3400936992368,EPREX 40 000UI/1ML SOL INJ SER 1,10041137.28,382,16687287920.07,68.27837981824706
3400930141731,AMGEVITA 40 MG SOL INJ SER 0.8ML 2,10019616.05,383,16697307536.12,68.31937648310787
3400930020326,"METOJECT 15 MG/0,3ML SOL INJ STYL 1",10011732.4,384,16707319268.52,68.36034089090859
3400936593374,ARANESP 150 MICROG INJ STYLO 1,9994310.49,385,16717313579.01,68.40123401452018
3400938829921,VIMPAT 100MG CPR 56,9972262.9,386,16727285841.91,68.44203692732394
3400927949555,PLEGRIDY 125 MCG SOL INJ STYLO 2,9962673.18,387,16737248515.09,68.48280060244282
3400930186947,DAFALGAN 1000MG GELULE 8,9936836.09,388,16747185351.18,68.52345856148293
3400930116494,HUMIRA 80 MG SOL INJ SER + TAMP 1,9896019.2,389,16757081370.38,68.56394951249084
3400930168400,OMEPRAZOLE BGA 20MG GELULE 28,9868438.82,390,16766949809.2,68.60432761450433
3400930020395,"METOJECT 20 MG/0,4ML SOL INJ STYL 1",9815344.57,391,16776765153.77,68.64448847394459
3400927549670,TAFINLAR 50 MG GELULE 120,9791528.09,392,16786556681.86,68.68455188491541
3400930178805,HUMIRA 80 MG SOL INJ STYLO + TAMP 3,9782482.51,393,16796339164.37,68.72457828462653
3400936346628,"NEORECORMON 30 000UI/0,6ML INJ SER 4",9742575.64,394,16806081740.01,68.76444139977994
3400936515543,MIMPARA 30MG CPR 28,9703312.8,395,16815785052.81,68.80414386551476
3400939322186,PANTOPRAZOLE BGA 20MG CPR 28,9701086.84,396,16825486139.65,68.84383722342193
3400926783679,EYLEA 4 MG SOL INJ 1,9697826.33,397,16835183965.98,68.88351724049497
3400926994297,IOMERON 400 SOL INJ FL 150ML SMC 1,9674765.209999999,398,16844858731.19,68.92310289975997
3400935876553,NEFOPAM VTS 20 MG SOL INJ 5,9650824.19,399,16854509555.38,68.96259060098261
3400934630545,NEORAL 50MG CAPSULE 60,9611430.9,400,16864120986.28,69.00191711903219
3400936498990,"NICOPASS 1,5MG PAST MENT F SS SUCRE 96",9604530.44,401,16873725516.72,69.04121540288149
3400930191552,FLUTICASO/SALM BGR 250/25 MICROG INH 1,9537597,402,16883263113.72,69.08023981917003
3400930080092,ATORVASTATINE VIATRIS 10MG CPR 90,9515405.39,403,16892778519.11,69.11917343537267
3400930094754,"KYLEENA 19,5 MG DISP INTRA UTERIN 1",9467555,404,16902246074.11,69.15791126499103
3400938830460,VIMPAT 200MG CPR 56,9453514.37,405,16911699588.48,69.19659164540178
3400934001024,MOVICOL PDR ORALE SACHET 20,9425949.69,406,16921125538.17,69.23515924105689
3400930212141,REBLOZYL 25 MG PDR INJ FL 1,9355008.620000001,407,16930480546.79,69.27343657137077
3400936772465,PAROXETINE BGA 20MG CPR 14,9273636.47,408,16939754183.26,69.31138095611608
3400938584332,COVERAM 10MG/10MG CPR 90,9261839.34,409,16949016022.6,69.34927707124882
3400927547379,INLYTA 3MG CPR 56,9235832.72,410,16958251855.32,69.38706677664699
3400935676641,NOVOMIX 30 FLEXPEN 300U STYLO 5,9222028.08,411,16967473883.4,69.42479999842377
3400930004647,INCRUSE ELT 55 MCG PDR INH UNIDOSE 30,9219360.17,412,16976693243.57,69.46252230407245
3400936093225,EUPRESSYL LP 60 MG GELULE 30,9124981.6,413,16985818225.17,69.49985844656028
3400930060247,OMEPRAZOLE VIATRIS 20MG GELULE 28,9117153.7,414,16994935378.87,69.53716256009699
3400930087299,ZYMAD 50000UI SOL BUV AMP 1,9059331.37,415,17003994710.24,69.57423008545778
3400930227381,ORLADEYO 150MG GELULE 28,8974438.74,416,17012969148.98,69.61095026071217
3400949669233,MONTELUKAST VIATRIS 10MG CPR 28,8967105.92,417,17021936254.9,69.6476404327047
3400930055953,"BETAMETHASONE BGA 0,05 % CR TB 30 G 1",8772061.38,418,17030708316.28,69.68353255259629
3400934507786,DOLIPRANE 500MG GELULE 16,8769230.620000001,419,17039477546.9,69.71941309003617
3400927708190,BRINTELLIX 10MG CPR 28,8753004.58,420,17048230551.48,69.7552272363568
3400930195291,BAQSIMI 3MG PDR NASAL UNIDOSE 1,8744136.59,421,17056974688.07,69.79100509805217
3400949126439,METFORMINE VIATRIS 1 000 MG CPR 90,8734285.1,422,17065708973.17,69.82674265099396
3400930100639,KEVZARA 200 MG SOL INJ STYLO 2,8680334.92,423,17074389308.09,69.86225945920488
3400930162736,ALUNBRIG 180MG CPR 28,8679031.46,424,17083068339.55,69.89777093412631
3400930241660,ABIRATERONE ZEN 500MG CPR 60,8649170.95,425,17091717510.5,69.93316023058154
3400927406980,OPTIMIZETTE 75 MCG CPR 84,8639928.14,426,17100357438.64,69.96851170878284
3400934323263,"AVONEX 0,03MG/0,5ML SOL INJ SER 4",8623928,427,17108981366.64,70.00379772016646
3400921906608,CHOLURSO 500MG CPR 60,8576394.02,428,17117557760.66,70.0388892396017
3400933943769,DECAPEPTYL LP 3MG PDR ET SOL INJ 1,8476315.03,429,17126034075.69,70.07357127180786
3400930177709,"DUPIXENT 200 MG, SOLUTION INJECTABLE 2",8397280.9,430,17134431356.59,70.10792992478233
3400938458381,ENANTONE LP 30 MG INJ SER 1,8382987.5200000005,431,17142814344.11,70.14223009438712
3400927966873,XENETIX 350 SOL INJ POC150ML INJ 1,8380491.26,432,17151194835.37,70.17652005019387
3400930172148,NAMUSCLA 167 MG GELULE 100,8360412.95,433,17159555248.32,70.21072785277819
3400937417310,PAROXETINE VIATRIS 20MG CPR 14,8353909.74,434,17167909158.06,70.24490904656636
3400930230398,ABIRATERONE SDZ 500 MG CPR 60,8351959.890000001,435,17176261117.95,70.2790822622697
3400930024263,NICOPATCHLIB 14MG/24H DISP TRANSDER 28,8337896.79,436,17184599014.74,70.31319793682627
3400930187951,"PELGRAZ 6 MG, SOL INJ STYLO 1",8330400.15,437,17192929414.89,70.34728293782847
3400930162262,SLENYTO LP 1MG CPR 60,8322751.25,438,17201252166.14,70.38133664228316
3400921687613,TASIGNA 200MG GELULE 112,8319051.07,439,17209571217.21,70.41537520693223
3400930167441,ORKAMBI 100/125 MG GRLS SAC 56,8254969.1899999995,440,17217826186.4,70.44915157157833
3400934920448,ALDARA 5% CREME 12,8225430.91,441,17226051617.31,70.48280707620748
3400930084168,ACTONEL 35 MG CPR GASTRO 12,8201996.13,442,17234253613.44,70.51636669414624
3400930141809,AMGEVITA 40 MG SOL INJ STY 0.8ML 6,8188838.34,443,17242442451.78,70.54987247514114
3400935444271,DEPAKOTE 500MG CPR 90,8179283.91,444,17250621735.69,70.58333916284518
3400937071253,RHINOMAXIL 100MICROG/DOSE SUSP NAS 1,8131107.23,445,17258752842.92,70.6166087289036
3400933247379,KARDEGIC 160MG PDR ORALE SACHET 30,8103896.05,446,17266856738.97,70.64976695660124
3400930224762,EZETIMIBE VTS 10MG CPR 90,8101575.35,447,17274958314.32,70.68291568882921
3400930093207,"GIBITER EASY 160/4,5 MCG INH 120D 1",8082165.87,448,17283040480.19,70.71598500444652
3400933275815,DAFALGAN CODEINE 500 MG/30 MG CPR 16,8044491.71,449,17291084971.9,70.7489001709524
3400930008829,AMOXICILLINE BGR 1 G CPR DISP 6,7982966.01,450,17299067937.91,70.78156359642436
3400930146224,BOSULIF 400MG CPR 28,7975825.38,451,17307043763.29,70.81419780500687
3400935658661,SERETIDE 50/25 MICROG SUSP INHAL 1,7967726.0200000005,452,17315011489.31,70.84679887392154
3400928000125,LIPOROSA 10MG/10MG GELULE 90,7964092.25,453,17322975581.56,70.87938507475644
3400936873742,REPEVAX SUSP INJ SER AS 1,7964052.26,454,17330939633.82,70.91197111196664
3400927443480,SELINCRO 18MG CPR 14,7962822.9,455,17338902456.72,70.94455211907791
3400933518004,TARDYFERON 80MG CPR 30,7945114.26,456,17346847570.98,70.97706066880401
3400930230664,ONUREG 200MG CPR 7,7939602.74,457,17354787173.72,71.00954666737277
3400936249424,RISPERDALCONSTA LP 50 MG INJ 1,7877271.15,458,17362664444.87,71.04177762749566
3400935377692,AMIODARONE BGA 200MG CPR 30,7876808.4,459,17370541253.27,71.07400669421202
3400930195697,CLOPIDOGREL/AC ACETYLSALIC VTS 75 MG 30,7835707.6899999995,460,17378376960.96,71.10606759160679
3400927637131,ULTRAVIST 370 SOL INJ SER 150ML NEC 1,7823297.06,461,17386200258.02,71.13807770916767
3400935279668,AROMASINE 25MG CPR 30,7819125.41,462,17394019383.43,71.17007075783728
3400933898663,LAMICTAL 100 MG CPR DISP 30,7796198.34,463,17401815581.77,71.20196999718321
3400927517105,"FYREMADEL 0,25 MG SOL INJ 5",7782654.98,464,17409598236.75,71.23381382197152
3400930183113,ATORVASTATINE BGA 10 MG CPR 90,7782032.47,465,17417380269.22,71.26565509967283
3400930239087,SITAGLIPTINE BGR 100MG CPR 30,7775963.640000001,466,17425156232.86,71.29747154590471
3400930250853,SITAGL/METF BGR 50MG/1000MG CPR 60,7766976.46,467,17432923209.32,71.32925121982868
3400937719858,METVIXIA 168MG/G CREME 1,7718927.9,468,17440642137.22,71.36083429632801
3400934313219,HELIKIT 75 MG PDR ORALE 1,7717394.53,469,17448359531.75,71.39241109882884
3400930062968,IMATINIB BGR 400MG CPR 30,7713371.2299999995,470,17456072902.98,71.42397143943323
3400930021132,FERTISTARTKIT 150 UI PDR ET SOL INJ 10,7700208.47,471,17463773111.45,71.45547792275832
3400928000873,LIPOROSA 20MG/10MG GELULE 90,7691686.84,472,17471464798.29,71.48694953863863
3400936467545,"PULMOZYME 2,5MG/2,5ML SOL INHAL 30",7636150.42,473,17479100948.71,71.51819391946451
3400930044384,PNEUMOVAX SOL INJ SER 1,7628746.79,474,17486729695.5,71.54940800729949
3400938203820,AZYTER 15MG/G COLLYRE UNIDOSE 6,7606667.19,475,17494336362.69,71.58053175335323
3400930125205,ELEBRATO ELLIPTA92/55/22 MCG PDR INH 30,7587639.11,476,17501924001.8,71.61157764334793
3400930093245,GIBITER EASYHALER 320/9MCG INH 60D 1,7584924.74,477,17509508926.54,71.64261242711694
3400930215227,"JYSELECA 200 MG, COMPRIME PELLICULE 30",7569920.58,478,17517078847.12,71.67358581926017
3400933951405,SUBUTEX 2MG CPR 7,7548880.8100000005,479,17524627727.93,71.70447312423246
3400939734996,ZEBINIX 800MG CPR 30,7485596.08,480,17532113324.01,71.73510149085287
3400935850010,VIREAD 245 MG CPR 30,7448922.06,481,17539562246.07,71.76557980057495
3400949413720,NIVESTIM 30 MUI SOL INJ 5,7445196.03,482,17547007442.1,71.79604286472248
3400934630606,NEORAL 100MG CAPSULE 60,7428469.97,483,17554435912.07,71.82643749184882
3400930137147,AMOXICILLINE VIATRIS 1 G CPR DISP 6,7406688.67,484,17561842600.74,71.8567429977302
3400939213385,PANTOPRAZOLE BGA 40MG CPR 28,7390064.3,485,17569232665.04,71.88698048266924
3400930240939,PALIPERIDONE BGA 150 MG SUSP INJ SRG 1,7377624.42,486,17576610289.46,71.91716706809389
3400938728583,VENLAFAXINE BGA LP 75MG GELULE 30,7346836.2,487,17583957125.66,71.94722767919671
